PROBEID	SYMBOL	ENTREZID	GENENAME
218176_at	MAGEF1	64110	MAGE family member F1
218177_at	CHMP1B	57132	charged multivesicular body protein 1B
218178_s_at	CHMP1B	57132	charged multivesicular body protein 1B
218179_s_at	TRAPPC11	60684	trafficking protein particle complex 11
218180_s_at	EPS8L2	64787	EPS8-like 2
218181_s_at	MAP4K4	9448	mitogen-activated protein kinase kinase kinase kinase 4
218182_s_at	CLDN1	9076	claudin 1
218183_at	CDIP1	29965	cell death-inducing p53 target 1
218184_at	TULP4	56995	tubby like protein 4
218185_s_at	ARMC1	55156	armadillo repeat containing 1
218186_at	RAB25	57111	"RAB25, member RAS oncogene family"
218187_s_at	C8orf33	65265	chromosome 8 open reading frame 33
218188_s_at	TIMM13	26517	translocase of inner mitochondrial membrane 13 homolog (yeast)
218189_s_at	NANS	54187	N-acetylneuraminic acid synthase
218190_s_at	UQCR10	29796	"ubiquinol-cytochrome c reductase, complex III subunit X"
218191_s_at	LMBRD1	55788	LMBR1 domain containing 1
218192_at	IP6K2	51447	inositol hexakisphosphate kinase 2
218193_s_at	GOLT1B	51026	golgi transport 1B
218194_at	REXO2	25996	RNA exonuclease 2
218195_at	ARMT1	79624	acidic residue methyltransferase 1
218196_at	OSTM1	28962	osteopetrosis associated transmembrane protein 1
218197_s_at	OXR1	55074	oxidation resistance 1
218198_at	DHX32	55760	DEAH (Asp-Glu-Ala-His) box polypeptide 32
218199_s_at	NOL6	65083	nucleolar protein 6 (RNA-associated)
218200_s_at	NDUFB2	4708	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"
218201_at	NDUFB2	4708	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"
218202_x_at	MRPL44	65080	mitochondrial ribosomal protein L44
218203_at	ALG5	29880	"ALG5, dolichyl-phosphate beta-glucosyltransferase"
218204_s_at	FYCO1	79443	FYVE and coiled-coil domain containing 1
218205_s_at	MKNK2	2872	MAP kinase interacting serine/threonine kinase 2
218206_x_at	SCAND1	51282	SCAN domain containing 1
218207_s_at	STMN3	50861	stathmin-like 3
218208_at	PQLC1	80148	PQ loop repeat containing 1
218209_s_at	RPRD1A	55197	regulation of nuclear pre-mRNA domain containing 1A
218210_at	FN3KRP	79672	fructosamine 3 kinase related protein
218211_s_at	MLPH	79083	melanophilin
218212_s_at	MOCS2	4338	molybdenum cofactor synthesis 2
218213_s_at	TMEM258	746	transmembrane protein 258
218214_at	ATG101	60673	autophagy related 101
218215_s_at	NR1H2	7376	"nuclear receptor subfamily 1, group H, member 2"
218216_x_at	ARL6IP4	51329	ADP-ribosylation factor like GTPase 6 interacting protein 4
218217_at	SCPEP1	59342	serine carboxypeptidase 1
218218_at	APPL2	55198	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"
218219_s_at	LANCL2	55915	LanC lantibiotic synthetase component C-like 2 (bacterial)
218220_at	C12orf10	60314	chromosome 12 open reading frame 10
218221_at	ARNT	405	aryl hydrocarbon receptor nuclear translocator
218222_x_at	ARNT	405	aryl hydrocarbon receptor nuclear translocator
218223_s_at	PLEKHO1	51177	"pleckstrin homology domain containing, family O member 1"
218224_at	PNMA1	9240	paraneoplastic Ma antigen 1
218225_at	ECSIT	51295	ECSIT signalling integrator
218226_s_at	NDUFB4	4710	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa"
218227_at	NUBP2	10101	nucleotide binding protein 2
218228_s_at	TNKS2	80351	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2"
218229_s_at	POGK	57645	pogo transposable element with KRAB domain
218230_at	ARFIP1	27236	ADP-ribosylation factor interacting protein 1
218231_at	NAGK	55577	N-acetylglucosamine kinase
218232_at	C1QA	712	"complement component 1, q subcomponent, A chain"
218233_s_at			
218234_at	ING4	51147	inhibitor of growth family member 4
218235_s_at	UTP11	51118	"UTP11, small subunit processome component homolog (S. cerevisiae)"
218236_s_at	PRKD3	23683	protein kinase D3
218237_s_at	SLC38A1	81539	"solute carrier family 38, member 1"
218238_at	GTPBP4	23560	GTP binding protein 4
218239_s_at	GTPBP4	23560	GTP binding protein 4
218240_at	NKIRAS2	28511	NFKB inhibitor interacting Ras-like 2
218241_at	GOLGA5	9950	golgin A5
218242_s_at	KMT5B	51111	lysine (K)-specific methyltransferase 5B
218243_at	RUFY1	80230	RUN and FYVE domain containing 1
218244_at	NOL8	55035	nucleolar protein 8
218245_at	TSKU	25987	"tsukushi, small leucine rich proteoglycan"
218246_at	MUL1	79594	mitochondrial E3 ubiquitin protein ligase 1
218247_s_at	MEX3C	51320	mex-3 RNA binding family member C
218248_at	FAM111A	63901	"family with sequence similarity 111, member A"
218249_at	ZDHHC6	64429	"zinc finger, DHHC-type containing 6"
218250_s_at	CNOT7	29883	CCR4-NOT transcription complex subunit 7
218251_at	MID1IP1	58526	MID1 interacting protein 1
218252_at	CKAP2	26586	cytoskeleton associated protein 2
218253_s_at	EIF2D	1939	eukaryotic translation initiation factor 2D
218254_s_at	SAR1B	51128	"secretion associated, Ras related GTPase 1B"
218255_s_at	FBRS	64319	fibrosin
218256_s_at	NUP54	53371	nucleoporin 54kDa
218257_s_at	UGGT1	56886	UDP-glucose glycoprotein glucosyltransferase 1
218258_at	POLR1D	51082	polymerase (RNA) I polypeptide D
218259_at	MKL2	57496	MKL/myocardin-like 2
218260_at	DDA1	79016	DET1 and DDB1 associated 1
218261_at	AP1M2	10053	"adaptor-related protein complex 1, mu 2 subunit"
218262_at	RMND5B	64777	required for meiotic nuclear division 5 homolog B
218263_s_at	ZBED5	58486	"zinc finger, BED-type containing 5"
218264_at	BCCIP	56647	BRCA2 and CDKN1A interacting protein
218265_at	SECISBP2	79048	SECIS binding protein 2
218266_s_at	NCS1	23413	neuronal calcium sensor 1
218267_at	CINP	51550	cyclin-dependent kinase 2 interacting protein
218268_at	TBC1D15	64786	"TBC1 domain family, member 15"
218269_at	DROSHA	29102	"drosha, ribonuclease type III"
218270_at	MRPL24	79590	mitochondrial ribosomal protein L24
218271_s_at	PARL	55486	"presenilin associated, rhomboid-like"
218272_at	TTC38	55020	tetratricopeptide repeat domain 38
218273_s_at	PDP1	54704	pyruvate dehyrogenase phosphatase catalytic subunit 1
218274_s_at	ANKZF1	55139	ankyrin repeat and zinc finger domain containing 1
218275_at	SLC25A10	1468	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"
218276_s_at	SAV1	60485	salvador family WW domain containing protein 1
218277_s_at	DHX40	79665	DEAH (Asp-Glu-Ala-His) box polypeptide 40
218278_at	WDR74	54663	WD repeat domain 74
218279_s_at			
218280_x_at			
218281_at	MRPL48	51642	mitochondrial ribosomal protein L48
218282_at	EDEM2	55741	"ER degradation enhancer, mannosidase alpha-like 2"
218283_at	SS18L2	51188	synovial sarcoma translocation gene on chromosome 18-like 2
218284_at	SMAD3	4088	SMAD family member 3
218285_s_at	BDH2	56898	"3-hydroxybutyrate dehydrogenase, type 2"
218286_s_at	RNF7	9616	ring finger protein 7
218287_s_at			
218288_s_at	CCDC90B	60492	coiled-coil domain containing 90B
218289_s_at	UBA5	79876	ubiquitin-like modifier activating enzyme 5
218290_at	PLEKHJ1	55111	"pleckstrin homology domain containing, family J member 1"
218291_at	LAMTOR2	28956	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
218292_s_at	PRKAG2	51422	"protein kinase, AMP-activated, gamma 2 non-catalytic subunit"
218293_x_at	NUP50	10762	nucleoporin 50kDa
218294_s_at	NUP50	10762	nucleoporin 50kDa
218295_s_at	NUP50	10762	nucleoporin 50kDa
218296_x_at			
218297_at	MINDY3	80013	MINDY lysine 48 deubiquitinase 3
218298_s_at	C14orf159	80017	chromosome 14 open reading frame 159
218299_at	C11orf24	53838	chromosome 11 open reading frame 24
218300_at	PAGR1	79447	PAXIP1 associated glutamate-rich protein 1
218301_at	RNPEPL1	57140	arginyl aminopeptidase (aminopeptidase B)-like 1
218302_at	PSENEN	55851	presenilin enhancer gamma secretase subunit
218303_x_at	KRCC1	51315	lysine-rich coiled-coil 1
218304_s_at	OSBPL11	114885	oxysterol binding protein-like 11
218305_at	IPO4	79711	importin 4
218306_s_at	HERC1	8925	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
218307_at	RSAD1	55316	radical S-adenosyl methionine domain containing 1
218308_at	TACC3	10460	"transforming, acidic coiled-coil containing protein 3"
218309_at	CAMK2N1	55450	calcium/calmodulin-dependent protein kinase II inhibitor 1
218310_at	RABGEF1	27342	RAB guanine nucleotide exchange factor (GEF) 1
218311_at	MAP4K3	8491	mitogen-activated protein kinase kinase kinase kinase 3
218312_s_at	ZSCAN18	65982	zinc finger and SCAN domain containing 18
218313_s_at	GALNT7	51809	polypeptide N-acetylgalactosaminyltransferase 7
218314_s_at	C11orf57	55216	chromosome 11 open reading frame 57
218315_s_at	CDK5RAP1	51654	CDK5 regulatory subunit associated protein 1
218316_at	TIMM9	26520	translocase of inner mitochondrial membrane 9 homolog (yeast)
218317_x_at			
218318_s_at	NLK	51701	nemo-like kinase
218319_at	PELI1	57162	pellino E3 ubiquitin protein ligase 1
218320_s_at	NDUFB11	54539	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa"
218321_x_at	STYXL1	51657	serine/threonine/tyrosine interacting-like 1
218322_s_at	ACSL5	51703	acyl-CoA synthetase long-chain family member 5
218323_at	RHOT1	55288	ras homolog family member T1
218324_s_at	SPATS2	65244	"spermatogenesis associated, serine-rich 2"
218325_s_at	DIDO1	11083	death inducer-obliterator 1
218326_s_at	LGR4	55366	leucine-rich repeat containing G protein-coupled receptor 4
218327_s_at	SNAP29	9342	synaptosome associated protein 29kDa
218328_at	COQ4	51117	coenzyme Q4
218329_at	PRDM4	11108	PR domain containing 4
218330_s_at	NAV2	89797	neuron navigator 2
218331_s_at	FAM208B	54906	"family with sequence similarity 208, member B"
218332_at	BEX1	55859	brain expressed X-linked 1
218333_at	DERL2	51009	derlin 2
218334_at	THOC7	80145	THO complex 7
218335_x_at	TNIP2	79155	TNFAIP3 interacting protein 2
218336_at	PFDN2	5202	prefoldin subunit 2
218337_at	FAM160B2	64760	"family with sequence similarity 160, member B2"
218338_at	PHC1	1911	polyhomeotic homolog 1 (Drosophila)
218339_at	MRPL22	29093	mitochondrial ribosomal protein L22
218340_s_at	UBA6	55236	ubiquitin-like modifier activating enzyme 6
218341_at	PPCS	79717	phosphopantothenoylcysteine synthetase
218342_s_at	ERMP1	79956	endoplasmic reticulum metallopeptidase 1
218343_s_at	GTF3C3	9330	general transcription factor IIIC subunit 3
218344_s_at	RCOR3	55758	REST corepressor 3
218345_at	TMEM176A	55365	transmembrane protein 176A
218346_s_at	SESN1	27244	sestrin 1
218347_at	TYW1	55253	tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)
218348_s_at	ZC3H7A	29066	zinc finger CCCH-type containing 7A
218349_s_at	ZWILCH	55055	zwilch kinetochore protein
218350_s_at	GMNN	51053	"geminin, DNA replication inhibitor"
218351_at	COMMD8	54951	COMM domain containing 8
218352_at	RCBTB1	55213	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1
218353_at	RGS5	8490	regulator of G-protein signaling 5
218354_at	TRAPPC2L	51693	trafficking protein particle complex 2-like
218355_at	KIF4A	24137	kinesin family member 4A
218356_at	MRM2	29960	mitochondrial rRNA methyltransferase 2
218357_s_at	TIMM8B	26521	translocase of inner mitochondrial membrane 8 homolog B (yeast)
218358_at	CRELD2	79174	cysteine rich with EGF-like domains 2
218359_at	NRSN2	80023	neurensin 2
218360_at	RAB22A	57403	"RAB22A, member RAS oncogene family"
218361_at	GOLPH3L	55204	golgi phosphoprotein 3-like
218362_s_at	DIS3	22894	"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
218363_at	EXD2	55218	exonuclease 3'-5' domain containing 2
218364_at	LRRFIP2	9209	leucine rich repeat (in FLII) interacting protein 2
218365_s_at	DARS2	55157	"aspartyl-tRNA synthetase 2, mitochondrial"
218366_x_at	METTL17	64745	methyltransferase like 17
218367_x_at	USP21	27005	ubiquitin specific peptidase 21
218368_s_at	TNFRSF12A	51330	"tumor necrosis factor receptor superfamily, member 12A"
218369_s_at	EXOSC1	51013	exosome component 1
218370_s_at	S100PBP	64766	S100P binding protein
218371_s_at	PSPC1	55269	paraspeckle component 1
218372_at	MED9	55090	mediator complex subunit 9
218373_at	AKTIP	64400	AKT interacting protein
218374_s_at	C12orf4	57102	chromosome 12 open reading frame 4
218375_at	NUDT9	53343	nudix hydrolase 9
218376_s_at	MICAL1	64780	"microtubule associated monooxygenase, calponin and LIM domain containing 1"
218377_s_at	RWDD2B	10069	RWD domain containing 2B
218378_s_at			
218379_at	RBM7	10179	RNA binding motif protein 7
218380_at	LOC728392	728392	uncharacterized LOC728392
218381_s_at	U2AF2	11338	U2 small nuclear RNA auxiliary factor 2
218382_s_at	U2AF2	11338	U2 small nuclear RNA auxiliary factor 2
218383_at	HAUS4	54930	HAUS augmin like complex subunit 4
218384_at	CARHSP1	23589	calcium regulated heat stable protein 1
218385_at	MRPS18A	55168	mitochondrial ribosomal protein S18A
218386_x_at	USP16	10600	ubiquitin specific peptidase 16
218387_s_at	PGLS	25796	6-phosphogluconolactonase
218388_at	PGLS	25796	6-phosphogluconolactonase
218389_s_at	APH1A	51107	APH1A gamma secretase subunit
218390_s_at	FAM204A	63877	"family with sequence similarity 204, member A"
218391_at	SNF8	11267	"SNF8, ESCRT-II complex subunit"
218392_x_at	SFXN1	94081	sideroflexin 1
218393_s_at	SMU1	55234	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)
218394_at	ROGDI	79641	rogdi homolog
218395_at	ACTR6	64431	ARP6 actin-related protein 6 homolog (yeast)
218396_at	VPS13C	54832	vacuolar protein sorting 13 homolog C (S. cerevisiae)
218397_at	FANCL	55120	Fanconi anemia complementation group L
218398_at	MRPS30	10884	mitochondrial ribosomal protein S30
218399_s_at	CDCA4	55038	cell division cycle associated 4
218400_at			
218401_s_at	ZNF281	23528	zinc finger protein 281
218402_s_at	HPS4	89781	Hermansky-Pudlak syndrome 4
218403_at	TRIAP1	51499	TP53 regulated inhibitor of apoptosis 1
218404_at	SNX10	29887	sorting nexin 10
218405_at	ABT1	29777	activator of basal transcription 1
218406_x_at	NENF	29937	neudesin neurotrophic factor
218407_x_at	NENF	29937	neudesin neurotrophic factor
218408_at	TIMM10	26519	translocase of inner mitochondrial membrane 10 homolog (yeast)
218409_s_at	DNAJC1	64215	"DnaJ (Hsp40) homolog, subfamily C, member 1"
218410_s_at			
218411_s_at	MBIP	51562	MAP3K12 binding inhibitory protein 1
218412_s_at	GTF2IRD1	9569	GTF2I repeat domain containing 1
218413_s_at	ZNF639	51193	zinc finger protein 639
218414_s_at	NDE1	54820	nudE neurodevelopment protein 1
218415_at	VPS33B	26276	vacuolar protein sorting 33 homolog B (yeast)
218416_s_at	SLC48A1	55652	"solute carrier family 48 (heme transporter), member 1"
218417_s_at	SLC48A1	55652	"solute carrier family 48 (heme transporter), member 1"
218418_s_at	KANK2	25959	KN motif and ankyrin repeat domains 2
218419_s_at	TMUB2	79089	transmembrane and ubiquitin-like domain containing 2
218420_s_at	PROSER1	80209	proline and serine rich 1
218421_at	CERK	64781	ceramide kinase
218422_s_at	RBM26	64062	RNA binding motif protein 26
218423_x_at	VPS54	51542	vacuolar protein sorting 54 homolog (S. cerevisiae)
218424_s_at	STEAP3	55240	"STEAP family member 3, metalloreductase"
218425_at	RNF216	54476	ring finger protein 216
218426_s_at	RNF216	54476	ring finger protein 216
218427_at	SDCCAG3	10807	serologically defined colon cancer antigen 3
218428_s_at	REV1	51455	"REV1, DNA directed polymerase"
218429_s_at	C19orf66	55337	chromosome 19 open reading frame 66
218430_s_at	RFX7	64864	"regulatory factor X, 7"
218431_at	VIPAS39	63894	"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
218432_at	FBXO3	26273	F-box protein 3
218433_at	PANK3	79646	pantothenate kinase 3
218434_s_at	AACS	65985	acetoacetyl-CoA synthetase
218435_at	DNAJC15	29103	"DnaJ (Hsp40) homolog, subfamily C, member 15"
218436_at	SIL1	64374	SIL1 nucleotide exchange factor
218437_s_at	LZTFL1	54585	leucine zipper transcription factor like 1
218438_s_at	MED28	80306	mediator complex subunit 28
218439_s_at	COMMD10	51397	COMM domain containing 10
218440_at	MCCC1	56922	methylcrotonoyl-CoA carboxylase 1
218441_s_at	RPAP1	26015	RNA polymerase II associated protein 1
218442_at	TTC4	7268	tetratricopeptide repeat domain 4
218443_s_at	DAZAP1	26528	DAZ associated protein 1
218444_at	ALG12	79087	"ALG12, alpha-1,6-mannosyltransferase"
218445_at	H2AFY2	55506	"H2A histone family, member Y2"
218446_s_at	TVP23B	51030	trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)
218447_at	CMC2	56942	C-x(9)-C motif containing 2
218448_at	GID8	54994	GID complex subunit 8
218449_at	UFSP2	55325	UFM1-specific peptidase 2
218450_at	HEBP1	50865	heme binding protein 1
218451_at	CDCP1	64866	CUB domain containing protein 1
218452_at	SMARCAL1	50485	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1"
218453_s_at	TMEM242	729515	transmembrane protein 242
218454_at	PLBD1	79887	phospholipase B domain containing 1
218455_at	NFS1	9054	NFS1 cysteine desulfurase
218456_at	CAPRIN2	65981	caprin family member 2
218457_s_at	DNMT3A	1788	DNA (cytosine-5-)-methyltransferase 3 alpha
218458_at	GMCL1	64395	"germ cell-less, spermatogenesis associated 1"
218459_at	TOR3A	64222	"torsin family 3, member A"
218460_at	DNAAF5	54919	"dynein, axonemal, assembly factor 5"
218461_at	GPN3	51184	GPN-loop GTPase 3
218462_at	RPF1	80135	ribosome production factor 1 homolog
218463_s_at	MUS81	80198	MUS81 structure-specific endonuclease subunit
218464_s_at	FAM222B	55731	"family with sequence similarity 222, member B"
218465_at	TMEM33	55161	transmembrane protein 33
218466_at	TBC1D17	79735	"TBC1 domain family, member 17"
218467_at	PSMG2	56984	"proteasome (prosome, macropain) assembly chaperone 2"
218468_s_at	GREM1	26585	"gremlin 1, DAN family BMP antagonist"
218469_at	GREM1	26585	"gremlin 1, DAN family BMP antagonist"
218470_at	YARS2	51067	"tyrosyl-tRNA synthetase 2, mitochondrial"
218471_s_at	BBS1	582	Bardet-Biedl syndrome 1
218472_s_at	PELO	53918	pelota homolog (Drosophila)
218473_s_at	COLGALT1	79709	collagen beta(1-O)galactosyltransferase 1
218474_s_at	KCTD5	54442	potassium channel tetramerization domain containing 5
218475_at	TRMT2A	27037	tRNA methyltransferase 2 homolog A
218476_at	POMT1	10585	protein-O-mannosyltransferase 1
218477_at	TMEM14A	28978	transmembrane protein 14A
218478_s_at	ZCCHC8	55596	"zinc finger, CCHC domain containing 8"
218479_s_at	XPO4	64328	exportin 4
218480_at	AGBL5	60509	ATP/GTP binding protein-like 5
218481_at	EXOSC5	56915	exosome component 5
218482_at	ENY2	56943	enhancer of yellow 2 homolog (Drosophila)
218483_s_at	IFT46	56912	intraflagellar transport 46
218484_at	NDUFA4L2	56901	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2"
218485_s_at	SLC35C1	55343	"solute carrier family 35 (GDP-fucose transporter), member C1"
218486_at	KLF11	8462	Kruppel-like factor 11
218487_at	ALAD	210	aminolevulinate dehydratase
218488_at	EIF2B3	8891	"eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa"
218489_s_at	ALAD	210	aminolevulinate dehydratase
218490_s_at	ZNF302	55900	zinc finger protein 302
218491_s_at	THYN1	29087	thymocyte nuclear protein 1
218492_s_at	THAP7	80764	THAP domain containing 7
218493_at	SNRNP25	79622	"small nuclear ribonucleoprotein, U11/U12 25kDa subunit"
