PROBEID	SYMBOL	ENTREZID	GENENAME
236565_s_at	LARP6	55323	"La ribonucleoprotein domain family, member 6"
236566_at			
236567_at			
236568_at			
236569_at			
236570_at	ZNF366	167465	zinc finger protein 366
236571_at			
236572_at			
236573_at	MIR133A1HG	102723167	MIR133A1 host gene (non-protein coding)
236574_at			
236575_at	ARHGEF26-AS1	100507524	ARHGEF26 antisense RNA 1
236576_at	CTNNA3	29119	"catenin (cadherin-associated protein), alpha 3"
236577_at	PRDM6	93166	PR domain containing 6
236578_at			
236579_at	NKX2-1-AS1	100506237	NKX2-1 antisense RNA 1
236580_at			
236581_at			
236582_at			
236583_at	GIMAP1	170575	"GTPase, IMAP family member 1"
236584_at	FAAP20	199990	Fanconi anemia core complex associated protein 20
236585_at			
236586_at			
236587_at	LRRC6	23639	leucine rich repeat containing 6
236588_at	CFDP1	10428	craniofacial development protein 1
236589_at	ZNF701	55762	zinc finger protein 701
236590_at			
236591_at	MIR4458HG	100505738	MIR4458 host gene
236592_at			
236593_at	LOC100131303	100131303	uncharacterized LOC100131303
236594_at	LLGL1	3996	lethal giant larvae homolog 1 (Drosophila)
236595_at	LOC101928152	101928152	uncharacterized LOC101928152
236596_at	LOC105377750	105377750	uncharacterized LOC105377750
236597_at	UGT3A1	133688	"UDP glycosyltransferase 3 family, polypeptide A1"
236598_at	LOC100996579	100996579	uncharacterized LOC100996579
236599_at			
236600_at	SPG20	23111	spastic paraplegia 20 (Troyer syndrome)
236601_at	LOC101927479	101927479	uncharacterized LOC101927479
236602_at			
236603_at			
236604_at	BAHCC1	57597	BAH domain and coiled-coil containing 1
236605_at	EIF3K	27335	"eukaryotic translation initiation factor 3, subunit K"
236606_at			
236607_at			
236608_at	ADGRF3	165082	adhesion G protein-coupled receptor F3
236609_at	PMS1	5378	"PMS1 homolog 1, mismatch repair system component"
236610_at			
236611_at	LOC101928000	101928000	uncharacterized LOC101928000
236612_at			
236613_at	RBM25	58517	RNA binding motif protein 25
236614_at	LOC729683	729683	uncharacterized LOC729683
236615_at			
236616_at	PSD4	23550	pleckstrin and Sec7 domain containing 4
236617_at			
236618_at	MROH8	140699	maestro heat-like repeat family member 8
236619_at			
236620_at	RIF1	55183	replication timing regulatory factor 1
236621_at			
236622_at	PIGM	93183	phosphatidylinositol glycan anchor biosynthesis class M
236623_at	ATP1A1-AS1	84852	ATP1A1 antisense RNA 1
236624_at	LINC01128	643837	long intergenic non-protein coding RNA 1128
236625_at			
236626_at	ALG1	56052	"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase"
236627_at			
236628_at			
236629_at	IBA57	200205	"IBA57 homolog, iron-sulfur cluster assembly"
236630_at	AQP2	359	aquaporin 2 (collecting duct)
236631_at			
236632_at	HHIP-AS1	646576	HHIP antisense RNA 1
236633_at	GTPBP10	85865	GTP-binding protein 10 (putative)
236634_at	C8orf48	157773	chromosome 8 open reading frame 48
236635_at	ZNF667	63934	zinc finger protein 667
236636_at			
236637_at	PRH1	5554	proline-rich protein HaeIII subfamily 1
236638_at	AMER3	205147	APC membrane recruitment protein 3
236639_at	SLC16A12-AS1	101926906	SLC16A12 antisense RNA 1
236640_at			
236641_at	KIF14	9928	kinesin family member 14
236642_at	C5orf63	401207	chromosome 5 open reading frame 63
236643_s_at	LOC645321	645321	uncharacterized LOC645321
236644_at	RNF180	285671	ring finger protein 180
236645_at	HBP1	26959	HMG-box transcription factor 1
236646_at	TMEM52B	120939	transmembrane protein 52B
236647_at			
236648_at	GMPS	8833	guanine monophosphate synthase
236649_at	DTWD1	56986	DTW domain containing 1
236650_at			
236651_at	KALRN	8997	"kalirin, RhoGEF kinase"
236652_at	LOC149703	149703	uncharacterized LOC149703
236653_at	LINC00662	148189	long intergenic non-protein coding RNA 662
236654_s_at			
236655_at	TPD52	7163	tumor protein D52
236656_s_at	LOC100288911	100288911	uncharacterized LOC100288911
236657_at	LOC100288911	100288911	uncharacterized LOC100288911
236658_at	RPS6KA2-AS1	100861523	RPS6KA2 antisense RNA 1
236659_x_at			
236660_at			
236661_at	IQCF6	440956	IQ motif containing F6
236662_at			
236663_at			
236664_at	AKT2	208	v-akt murine thymoma viral oncogene homolog 2
236665_at	CCDC18	343099	coiled-coil domain containing 18
236666_s_at	LRRC10B	390205	leucine rich repeat containing 10B
236667_at	TMEM120B	144404	transmembrane protein 120B
236668_at	LOC101926967	101926967	uncharacterized LOC101926967
236669_at	SDCBP2-AS1	100507495	SDCBP2 antisense RNA 1
236670_s_at			
236671_at			
236672_at	ZNF681	148213	zinc finger protein 681
236673_at	TIFAB	497189	"TRAF-interacting protein with forkhead-associated domain, family member B"
236674_at	LOC388780	388780	uncharacterized LOC388780
236675_at	RPA1	6117	replication protein A1
236676_at			
236677_at	NGB	58157	neuroglobin
236678_at			
236679_x_at	LOC100996732	100996732	uncharacterized LOC100996732
236680_at			
236681_at	HOXD13	3239	homeobox D13
236682_at			
236683_at			
236684_at	CNOT9	9125	CCR4-NOT transcription complex subunit 9
236685_at			
236686_at	MVK	4598	mevalonate kinase
236687_at			
236688_at	FRMPD3	84443	FERM and PDZ domain containing 3
236689_at	RNF151	146310	ring finger protein 151
236690_at	RHBDD1	84236	rhomboid domain containing 1
236691_at			
236692_at			
236693_at	MIR124-2HG	100130155	MIR124-2 host gene
236694_at	TXLNGY	246126	"taxilin gamma pseudogene, Y-linked"
236695_at	STK4-AS1	100505826	STK4 antisense RNA 1 (head to head)
236696_at	U2SURP	23350	U2 snRNP-associated SURP domain containing
236697_at			
236698_at	DYNC1I2	1781	"dynein, cytoplasmic 1, intermediate chain 2"
236699_at			
236700_at			
236701_at	GSG1L	146395	GSG1-like
236702_at	RTFDC1	51507	replication termination factor 2 domain containing 1
236703_at			
236704_at	LOC101929787	101929787	uncharacterized LOC101929787
236705_at	TMEM196	256130	transmembrane protein 196
236706_at	LYG1	129530	lysozyme G-like 1
236707_at	DAPP1	27071	dual adaptor of phosphotyrosine and 3-phosphoinositides
236708_at			
236709_at	LINC01314	100996492	long intergenic non-protein coding RNA 1314
236710_at	C1orf87	127795	chromosome 1 open reading frame 87
236711_at	ZIC4	84107	Zic family member 4
236712_at			
236713_at			
236714_at			
236715_x_at	UACA	55075	uveal autoantigen with coiled-coil domains and ankyrin repeats
236716_at			
236717_at	TOGARAM2	165186	TOG array regulator of axonemal microtubules 2
236718_at	MYO10	4651	myosin X
236719_at	ID2-AS1	100506299	ID2 antisense RNA 1 (head to head)
236720_at			
236721_at	ALKBH1	8846	"alkB homolog 1, histone H2A dioxygenase"
236722_at	LOC100129380	100129380	uncharacterized LOC100129380
236723_at			
236724_at	CFC1	55997	"cripto, FRL-1, cryptic family 1"
236725_at	WWC1	23286	WW and C2 domain containing 1
236726_at	RGS6	9628	regulator of G-protein signaling 6
236727_at			
236728_at	LNPEP	4012	leucyl/cystinyl aminopeptidase
236729_at			
236730_at	GIPC3	126326	"GIPC PDZ domain containing family, member 3"
236731_at	LRRC2-AS1	83598	LRRC2 antisense RNA 1
236732_at			
236733_at			
236734_at	SLITRK1	114798	"SLIT and NTRK-like family, member 1"
236735_at			
236736_at			
236737_at	TEPSIN	146705	"TEPSIN, adaptor related protein complex 4 accessory protein"
236738_at	C3orf80	401097	chromosome 3 open reading frame 80
236739_at	LINC01105	150622	long intergenic non-protein coding RNA 1105
236740_at			
236741_at	WDR72	256764	WD repeat domain 72
236742_at			
236743_at	GPAT4	137964	glycerol-3-phosphate acyltransferase 4
236744_at	C9orf172	389813	chromosome 9 open reading frame 172
236745_at	CCDC78	124093	coiled-coil domain containing 78
236746_at			
236747_at	CLIP1-AS1	100507066	CLIP1 antisense RNA 1
236748_at	RASGEF1C	255426	RasGEF domain family member 1C
236749_at	MNT	4335	MAX network transcriptional repressor
236750_at			
236751_at			
236752_at			
236753_at	LINC00689	154822	long intergenic non-protein coding RNA 689
236754_at	PPP1R2	5504	"protein phosphatase 1, regulatory (inhibitor) subunit 2"
236755_at			
236756_at			
236757_at			
236758_at			
236759_at			
236760_at	AMMECR1	9949	"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
236761_at	LHFPL3	375612	lipoma HMGIC fusion partner-like 3
236762_at	ATP9B	374868	"ATPase, class II, type 9B"
236763_at			
236764_at			
236765_at			
236766_at			
236767_at	IQCF2	389123	IQ motif containing F2
236768_at	LINC01233	100128139	long intergenic non-protein coding RNA 1233
236769_at	LOC158402	158402	uncharacterized LOC158402
236770_at	TPTE2P5	100616668	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 5
236771_at	RIPPLY2	134701	ripply transcriptional repressor 2
236772_s_at			
236773_at			
236774_at			
236775_s_at			
236776_at			
236777_at			
236778_at			
236779_at	MRPS5	64969	mitochondrial ribosomal protein S5
236780_at			
236781_at			
236782_at	SAMD3	154075	sterile alpha motif domain containing 3
236783_at	KCNIP4	80333	Kv channel interacting protein 4
236784_s_at			
236785_at	LOC101928461	101928461	uncharacterized LOC101928461
236786_at	FAM135B	51059	"family with sequence similarity 135, member B"
236787_at	LOC101928173	101928173	uncharacterized LOC101928173
236788_at	LOC102724323	102724323	uncharacterized LOC102724323
236789_at			
236790_s_at			
236791_at			
236792_at			
236793_at			
236794_at			
236795_at			
236796_at			
236797_at			
236798_at	LINC00888	100505687	long intergenic non-protein coding RNA 888
236799_at			
236800_at	UCMA	221044	upper zone of growth plate and cartilage matrix associated
236801_at			
236802_at			
236803_at			
236804_at	COMT	1312	catechol-O-methyltransferase
236805_at	STKLD1	169436	serine/threonine kinase-like domain containing 1
236806_at			
236807_at			
236808_at	FGFR1OP2	26127	FGFR1 oncogene partner 2
236809_at			
236810_at	ZNF740	283337	zinc finger protein 740
236811_at	DMRTC2	63946	DMRT-like family C2
236812_at	STMN4	81551	stathmin-like 4
236813_at	MORN4	118812	MORN repeat containing 4
236814_at	MDM4	4194	"MDM4, p53 regulator"
236815_at			
236816_at	NAA25	80018	"N(alpha)-acetyltransferase 25, NatB auxiliary subunit"
236817_at	ADAT2	134637	"adenosine deaminase, tRNA-specific 2"
236818_at			
236819_at	PTBP1	5725	polypyrimidine tract binding protein 1
236820_at			
236821_at			
236822_at	LOC105370997	105370997	uncharacterized LOC105370997
236823_at	IDS	3423	iduronate 2-sulfatase
236824_at	TMEM132B	114795	transmembrane protein 132B
236825_at			
236826_at	TTC39B	158219	tetratricopeptide repeat domain 39B
236827_at			
236828_at			
236829_at			
236830_at			
236831_at	CCDC50	152137	coiled-coil domain containing 50
236832_at	ADCY10P1	221442	adenylate cyclase 10 (soluble) pseudogene 1
236833_at	TTC16	158248	tetratricopeptide repeat domain 16
236834_at	SCFD2	152579	sec1 family domain containing 2
236835_at	FUT8-AS1	645431	FUT8 antisense RNA 1
236836_at	LOC105379045	105379045	uncharacterized LOC105379045
236837_x_at			
236838_at	SRCIN1	80725	SRC kinase signaling inhibitor 1
236839_at			
236840_at	C12orf56	115749	chromosome 12 open reading frame 56
236841_at	WASHC1	100287171	WASH complex subunit 1
236842_at	THCAT158	102724508	thyroid cancer-associated transcript 158
236843_at	NOX4	50507	NADPH oxidase 4
236844_at	DHX30	22907	DEAH (Asp-Glu-Ala-His) box helicase 30
236845_at	TRIM62	55223	tripartite motif containing 62
236846_at	MIR646HG	284757	MIR646 host gene
236847_at	C19orf18	147685	chromosome 19 open reading frame 18
236848_s_at	TEX13A	56157	testis expressed 13A
236849_at	VTI1A	143187	vesicle transport through interaction with t-SNAREs 1A
236850_at	CAPRIN1	4076	cell cycle associated protein 1
236851_x_at			
236852_at	FBXO43	286151	F-box protein 43
236853_at	TEX29	121793	testis expressed 29
236854_at	LINC00494	284749	long intergenic non-protein coding RNA 494
236855_at	LINC01561	404216	long intergenic non-protein coding RNA 1561
236856_x_at	LOC105371220	105371220	uncharacterized LOC105371220
236857_at	SLC38A1	81539	"solute carrier family 38, member 1"
236858_s_at	RUNX2	860	runt-related transcription factor 2
236859_at	RUNX2	860	runt-related transcription factor 2
236860_at	NPY6R	4888	neuropeptide Y receptor Y6 (pseudogene)
236861_at			
236862_at	GOPC	57120	golgi-associated PDZ and coiled-coil motif containing
236863_at	C17orf67	339210	chromosome 17 open reading frame 67
236864_at	SYTL3	94120	synaptotagmin-like 3
236865_at			
236866_at	GALNS	2588	galactosamine (N-acetyl)-6-sulfatase
236867_at			
236868_at			
236869_at			
236870_at	IQCF4	100506840	IQ motif containing F5 pseudogene
236871_s_at			
236872_at			
236873_at			
236874_at			
236875_at	LOC100130705	100130705	uncharacterized LOC100130705
236876_at	H1FNT	341567	"H1 histone family, member N, testis-specific"
236877_at			
236878_at			
236879_at			
236880_at	RAD52	5893	"RAD52 homolog, DNA repair protein"
236881_at			
236882_at			
236883_at			
236884_at	RIMKLA	284716	ribosomal modification protein rimK-like family member A
236885_at	MEX3A	92312	mex-3 RNA binding family member A
236886_at	LOC100049716	100049716	uncharacterized LOC100049716
236887_at	KIN	22944	Kin17 DNA and RNA binding protein
236888_at	CAPZA3	93661	"capping protein (actin filament) muscle Z-line, alpha 3"
236889_at			
236890_at	MTG2	26164	mitochondrial ribosome-associated GTPase 2
236891_at			
236892_s_at	HOXB-AS3	404266	HOXB cluster antisense RNA 3
236893_at	HOXB-AS3	404266	HOXB cluster antisense RNA 3
236894_at	L1TD1	54596	LINE-1 type transposase domain containing 1
236895_at			
236896_at	ZIC1	7545	Zic family member 1
236897_at			
236898_at			
236899_at			
236900_x_at	CCDC163	126661	coiled-coil domain containing 163
236901_at			
236902_at	LINC00643	646113	long intergenic non-protein coding RNA 643
236903_at	PTCD2	79810	pentatricopeptide repeat domain 2
236904_x_at	TECTA	7007	tectorin alpha
236905_at	NUP133	55746	nucleoporin 133kDa
236906_x_at	IPO5	3843	importin 5
236907_at			
236908_at			
236909_at	CCDC173	129881	coiled-coil domain containing 173
236910_at	MRPL39	54148	mitochondrial ribosomal protein L39
236911_at	RIMKLB	57494	ribosomal modification protein rimK-like family member B
236912_at	LOC105373225	105373225	uncharacterized LOC105373225
236913_at			
236914_at	LOC100506790	100506790	uncharacterized LOC100506790
236915_at	C4orf47	441054	chromosome 4 open reading frame 47
236916_at			
236917_at	LRRC34	151827	leucine rich repeat containing 34
236918_s_at	LRRC34	151827	leucine rich repeat containing 34
236919_at	C18orf25	147339	chromosome 18 open reading frame 25
236920_at			
236921_at			
236922_at	NCK1	4690	NCK adaptor protein 1
236923_x_at			
236924_at			
236925_at			
236926_at	TBX1	6899	T-box 1
236927_at	SVEP1	79987	"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
236928_at	LOC105377663	105377663	uncharacterized LOC105377663
236929_at	LOC441242	441242	uncharacterized LOC441242
236930_at			
236931_at			
236932_s_at	GATAD2A	54815	GATA zinc finger domain containing 2A
236933_at	EVPLL	645027	envoplakin-like
236934_at			
236935_at	PTPN4	5775	"protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)"
236936_at			
236937_at	VPS8	23355	vacuolar protein sorting 8 homolog (S. cerevisiae)
236938_at			
236939_at	HACD4	401494	3-hydroxyacyl-CoA dehydratase 4
236940_at			
236941_at	PRR14L	253143	proline rich 14-like
236942_at	CCDC182	101927581	coiled-coil domain containing 182
236943_at			
236944_at			
236945_at	CCDC171	203238	coiled-coil domain containing 171
236946_at			
236947_at			
236948_x_at	SRSF11	9295	serine/arginine-rich splicing factor 11
236949_at			
236950_s_at			
236951_at	NSFL1C	55968	NSFL1 (p97) cofactor (p47)
236952_at			
236953_s_at	NHLRC3	387921	NHL repeat containing 3
236954_at	BOLL	66037	"boule homolog, RNA binding protein"
236955_at			
236956_at			
236957_at	CDCA2	157313	cell division cycle associated 2
236958_at	LOC100506473	100506473	uncharacterized LOC100506473
236959_s_at	LOC105377108	105377108	uncharacterized LOC105377108
236960_at	LOC105377108	105377108	uncharacterized LOC105377108
236961_at			
236962_at			
236963_at			
236964_at			
236965_at			
236966_at	ARMC8	25852	armadillo repeat containing 8
236967_at	MNX1-AS1	645249	MNX1 antisense RNA 1 (head to head)
236968_at	CCER1	196477	coiled-coil glutamate rich protein 1
236969_at	GART	2618	"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
236970_s_at	BCAP29	55973	B-cell receptor-associated protein 29
236971_at			
236972_at	TRIM63	84676	"tripartite motif containing 63, E3 ubiquitin protein ligase"
236973_at	LOC100131662	100131662	uncharacterized LOC100131662
236974_at			
236975_at			
236976_at	FANCA	2175	Fanconi anemia complementation group A
236977_at	LOC646588	646588	uncharacterized LOC646588
236978_at			
236979_at	BCL2L15	440603	BCL2-like 15
236980_at	STRN	6801	"striatin, calmodulin binding protein"
236981_at	C17orf99	100141515	chromosome 17 open reading frame 99
236982_at			
236983_at	TMC5	79838	transmembrane channel like 5
236984_at	C4orf26	152816	chromosome 4 open reading frame 26
236985_at			
236986_at	LINC00582	100287814	long intergenic non-protein coding RNA 582
236987_at			
236988_x_at	ITGB2	3689	"integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)"
236989_at			
236990_at	LOC101928403	101928403	uncharacterized LOC101928403
236991_at	LOC105370461	105370461	uncharacterized LOC105370461
236992_at			
236993_at			
236994_at	FBXL4	26235	F-box and leucine-rich repeat protein 4
236995_x_at	TFEC	22797	transcription factor EC
236996_at			
236997_at	LOC101928069	101928069	uncharacterized LOC101928069
236998_at	COA3	28958	cytochrome c oxidase assembly factor 3
236999_at	PPWD1	23398	peptidylprolyl isomerase domain and WD repeat containing 1
237000_at			
237001_at			
237002_at	NCDN	23154	neurochondrin
237003_at	BEST3	144453	bestrophin 3
237004_at	LOC105371046	105371046	uncharacterized LOC105371046
237005_at	EMC3-AS1	442075	EMC3 antisense RNA 1
237006_at			
237007_at			
237008_at	POU3F3	5455	POU class 3 homeobox 3
237009_at			
237010_at			
237011_at	LINC01128	643837	long intergenic non-protein coding RNA 1128
237012_at			
237013_at			
237014_at			
237015_at	LOC105371352	105371352	uncharacterized LOC105371352
